RegionCode,RegionOperatorCode,ServiceCode,LineName,Description,StartDate
NW,GMN,NW_04_GMN_348_1,348,Ashton-Stalybridge-Copley-Carrbrook,23/04/2017
NW,GMN,NW_04_GMN_37_1,37,Bolton-Farnworth-Manchester,03/09/2017
NW,GMN,NW_04_GMN_39_1,39,Ashton-Hazelhurst-AshtonCircular,03/01/2017
NW,GMN,NW_04_GMN_409_1,409,Ashton-Oldham-Royton-Rochdale,29/01/2017
NW,GMN,NW_04_GMN_42_3,42,EastDidsbury-Rusholme-Manchester,03/09/2017
NW,GMN,NW_04_GMN_425_1,425,Holts-Glodwick-Oldham-FittonHillCircular,03/09/2017
NW,GMN,NW_04_GMN_511_1,511,Bolton-Breightmet-Ainsworth-Walshaw-Bury,03/09/2017
NW,GMN,NW_04_GMN_52_1,52,Failsworth-NMGH-Salford-intuTraffordCentre,03/09/2017
NW,GMN,NW_04_GMN_571_1,571,Bolton-GreatLever-LeverEdgeCircular,03/09/2017
NW,GMN,NW_04_GMN_582_1,582,Leigh-Atherton-Daubhill-Bolton,03/09/2017
NW,GMN,NW_04_GMN_59_1,59,Rushcroft-Oldham-Middleton-Manchester,03/09/2017
NW,GMS,NW_04_GMS_115_1,115,Middleton-Moston-NMGH-Middleton,03/01/2017
NW,GMS,NW_04_GMS_129_1,129,Middleton-Hollin-BoarshawCircular,29/10/2017
NW,GMS,NW_04_GMS_173_1,173,SteppingHillHospital-Stockport-Manchester,24/07/2017
NW,GMS,NW_04_GMS_197_1,197,Stockport-GreenEnd-Longsight-Manchester,03/09/2017
NW,GMS,NW_04_GMS_201_1,201,Hattersley-Hyde-Denton-Manchester,03/09/2017
NW,GMS,NW_04_GMS_220_1,220,Manchester-Dukinfield-Stalybridge,23/04/2017
NW,GMS,NW_04_GMS_25_1,25,TraffordCentre-Chorlton-Stockport,23/07/2017
NW,GMS,NW_04_GMS_253_1,253,Partington-Flixton-Urmston-Manchester,03/09/2017
NW,GMS,NW_04_GMS_328_1,328,Stockport-BridgeHall,03/09/2017
NW,GMS,NW_04_GMS_342_1,342,Hyde-HydeHospital-GeeCrossCircular,23/07/2017
NW,GMS,NW_04_GMS_368_1,368,WythenshaweHospital-CheadleHulme-Stockport,03/09/2017
NW,GMS,NW_04_GMS_412_1,412,Middleton-Royton-Oldham,23/04/2017
NW,GMS,NW_04_GMS_42B_1,42B,Woodford-Bramhall-EastDidsbury-Manchester,03/09/2017
NW,GMS,NW_04_GMS_43_1,43,"PiccadillyGardens,ManchesterCityCentre-ManchesterAirport,Manchester",13/02/2017
NW,GMS,NW_04_GMS_598_1,598,Leigh-HindleyGreen-Hindley-Wigan,03/09/2017
NW,GMS,NW_04_GMS_98_1,98,Bury-Radcliffe-Whitefield-Manchester,03/09/2017
NW,GMS,NW_04_GMS_X92_1,X92,HazelGrove-Stockport-Manchester,03/09/2017
NW,GTB,NW_04_GTB_586_1,586,Leigh-GinPit-Tyldesley-ParsonageRetailPar,29/10/2017
NW,GTB,NW_04_GTB_641_1,641,Wigan-Shevington-StandishCircular,31/07/2017
NW,GTB,NW_04_GTB_694_1,694,Leigh-NewHallFarm-Tyldesleycircular,03/01/2017
NW,HAT,NW_04_HAT_607_1,607,AshtonHeath-Ashton-In-Makerfield-Wigan,31/07/2017
NW,HBC,NW_04_HBC_X58_1,X58,Halifax-SowerbyBridge-Littleborough-Rochdal,19/02/2017
NW,HOD,NW_05_HOD_621_1,621,MellorBrook-BowlandCountyHighSchool,05/09/2017
NW,HOD,NW_05_HOD_630_1,630,HOLDENLANE-BOWLANDACADEMY,05/06/2017
NW,HOD,NW_05_HOD_809_1,809,SALTERFORTH-BARNOLDSWICK-CLITHEROESCHOOLS-S,09/01/2017
NW,HOLL,NW_01_HOLL_90_1,90,Congleton-BromleyEstate(Circular),24/10/2017
NW,HWC,NW_05_HWC_14_1,14,BURNLEY-BURNLEY,04/04/2016
NW,HWC,NW_05_HWC_15_1,15,BURNLEY-BURNLEY,04/04/2016
NW,HWC,NW_05_HWC_6_1,6,CHORLEY-CHORLEY,03/10/2016
NW,HWC,NW_05_HWC_765_1,765,SOUTHPORTKEWISLAND-LEYLANDRUNSHAWCOLLEGE,06/09/2017
NW,HWC,NW_05_HWC_95_1,95,COLNE-BURNLEY,04/04/2016
NW,JPT,NW_05_JPT_919_1,919,BICKERSTAFFEFOURLANEENDS-ORMSKIRKSCHOOL,05/09/2012
NW,JSC,NW_04_JSC_583_1,583,HagFold-Atherton-Westleigh-Leigh,23/04/2017
NW,JSC,NW_04_JSC_589_1,589,Leigh-PlankLane-Lowton-LeighCircular,03/01/2017
NW,KIL,NW_05_KIL_468_1,468,MIDDLETONPOTTSCORNER-OVERTONSTHELENSCEPS,05/09/2017
NW,KIL,NW_05_KIL_81_1,81,KIRKBYLONSDALE-LANCASTER,01/05/2017
NW,KLC,NW_03_KLC_44_1,44,Kendal-Kendal,03/01/2017
NW,KLC,NW_03_KLC_445_1,445,Mintsfeet-Kendal,01/05/2017
NW,LAK,NW_05_LAK_522_1,522,MITTON-LANGHORCPS,05/06/2017
NW,LAK,NW_05_LAK_626_1,626,LongridgeAlstonArms-BowlandCHS,18/04/2017
NW,LOC,NW_05_LOC_616_1,616,LAMMACK-RAMSGREAVE-CLITHEROERIBBLESDALECEHS,05/09/2014
NW,LUL,NW_05_LUL_6_1,6,BLACKBURN-BLACKBURN,10/07/2016
NW,MAT,NW_05_MAT_914_1,914,PADIHAMROAD-BLESSEDTRINITYCOLLEGE,18/04/2017
NW,MD,NW_07_MD_110_1,110,Warrington-Widnes,31/03/2016
NW,MOV,NW_05_MOV_33_2,33,BLACKBURN-DARWEN,02/10/2017
NW,MOV,NW_05_MOV_859_1,859,WilpshireTurningCircle-ClitheroeRoyalGrammarSchool,04/09/2017
NW,MTG,NW_03_MTG_525_1,525,FarSawrey-Hawkshead,01/04/2017
NW,MTR,NW_04_MTR_418_1,418,Oldham-Chadderton-Oldham-LeesCircular,03/01/2017
NW,NOR,NW_04_NOR_247_1,247,intuTraffordCentre-Flixton-Altrincham,03/09/2017
NW,NOR,NW_04_NOR_534_1,534,OldhamsEstate-AstleyBridge-Bolton,03/09/2017
NW,NOR,NW_04_NOR_575_1,575,Wigan-Aspull-Horwich-Lostock-Bolton,03/09/2017
NW,NUT,NW_05_NUT_812_1,812,BRETHERTON-CHORLEYSTMICHAELSCEHS,13/04/2015
NW,NW,NW_07_NW_15A_1,15A,Warrington-Penketh/GtSankey(Circ),24/09/2017
NW,NW,NW_07_NW_18E_1,18E,Warrington-Callands,18/09/2017
NW,NW,NW_07_NW_24E_1,24E,Warrington-Earlestown,18/09/2017
NW,NW,NW_07_NW_27_1,27,Warrington-GorseCovert,24/09/2017
NW,NW,NW_07_NW_30_1,30,Warrington-MeetingLn/Penketh(Circ),24/09/2017
NW,NW,NW_07_NW_47_1,47,Warrington-HighLegh,18/09/2017
NW,NW,NW_07_NW_5_1,5,Warrington-Altrincham,18/09/2017
NW,PBT,NW_05_PBT_13_1,13,PRESTON-PENWORTHAM,23/05/2016
NW,PBT,NW_05_PBT_14A_1,14A,PRESTON-PRESTON,27/03/2017
NW,PBT,NW_05_PBT_16_1,16,PRESTON-PRESTON,04/09/2017
NW,PBT,NW_05_PBT_26_1,26,PRESTON-NOGTOW,25/09/2017
NW,PBT,NW_05_PBT_546_1,546,CLEVELEYSBUSSTATION-POULTONHODGSONH.S.,22/04/2014
NW,PBT,NW_05_PBT_695_1,695,NEWTON-LEA-ASHTON-PRESTONOURLADYSRCHS,05/09/2012
NW,PBT,NW_05_PBT_6A_1,6A,PRESTON-PRESTON,04/09/2017
NW,PBT,NW_05_PBT_88_1,88,LARCHES-LARCHES,05/09/2016
NW,PBT,NW_05_PBT_961_1,961,MOORNOOK-CORPUSCHRISTI,09/02/2012
NW,PBT,NW_05_PBT_X80_1,X80,PRESTON-SKIPTON,04/09/2017
NW,PIL,NW_05_PIL_3_1,3,BARNOLDSWICK-BARNOLDSWICK,04/04/2016
NW,PIL,NW_05_PIL_8_1,8,ACCRINGTON-ACCRINGTON,10/07/2016
NW,RBC,NW_03_RBC_573_1,573,Appleby-in-Westmorland-Appleby-in-Westmorland,28/12/2016
NW,RDT,NW_04_RDT_446_1,446,Rochdale-HealeyCorner-Wallbank,03/09/2017
NW,RDT,NW_04_RDT_456_1,456,Littleborough-Rochdale,03/09/2017
NW,RDT,NW_04_RDT_458_1,458,Littleborough-Rochdale,03/09/2017
NW,RDT,NW_04_RDT_471_1,471,Bolton-Breightmet-Bury-Sudden-Rochdale,03/09/2017
NW,RDT,NW_04_RDT_494_1,494,FernGrove-Fishpool-Bury,04/09/2017
NW,REA,NW_03_REA_38_1,38,Wigton-Beckfoot,08/04/2017
NW,REA,NW_03_REA_95_1,95,Brampton-Carlisle,03/01/2017
NW,ROS,NW_05_ROS_244_1,244,RAWTENSTALL-BLACKBURN,23/07/2017
NW,ROS,NW_05_ROS_273_1,273,RAWTENSTALL-BOLTON,03/04/2016
NW,ROS,NW_05_ROS_463_1,463,BACUP-BURNLEY,03/09/2017
NW,ROS,NW_05_ROS_464_1,464,HASLINGDENHS-RAWTENSTALL-BACUP-ROCHDALE(Sc,19/07/2015
NW,ROS,NW_05_ROS_465_1,465,RAWTENSTALL-TODMORDEN,04/09/2017
NW,ROS,NW_05_ROS_465_2,465,WATERFOOT-TODMORDEN,29/01/2017
NW,ROS,NW_05_ROS_482_1,482,BACUP-BURY,03/09/2017
NW,RSE,NW_05_RSE_930_1,930,COLNEWESTSTREETPO-BRIERFIELDPO,18/04/2017
NW,RSE,NW_05_RSE_931_1,931,BRIERFIELDPO-COLNEWESTSTREETPS,18/04/2017
NW,RSE,NW_05_RSE_942_1,942,Higherford-ColneSchools,04/09/2017
NW,SCC,NW_03_SCC_104_1,104,Penrith-Carlisle,03/01/2017
NW,SCC,NW_03_SCC_30_1,30,Maryport-Seascale,03/01/2017
NW,SCC,NW_03_SCC_41B_1,41B,Mintsfeet-Oxenholme,13/02/2017
NW,SCC,NW_03_SCC_50_1,50,Workington-Workington,03/01/2017
NW,SCC,NW_03_SCC_502_1,502,Brough-Mintsfeet,03/01/2017
NW,SCC,NW_03_SCC_506_1,506,Kendal-Appleby-in-Westmorland,10/04/2017
NW,SCC,NW_03_SCC_50B_1,50B,Workington-Workington,03/01/2017
NW,SCC,NW_03_SCC_516_1,516,Windermere-DungeonGhyll,08/04/2017
NW,SCC,NW_03_SCC_77_1,77,Keswick-Keswick,10/04/2017
NW,SCME,NW_02_SCME_21_1,21,Chester-Helsby-Frodsham,05/06/2017
NW,SCME,NW_02_SCME_51_1,51,Chester-PlasNewton,05/06/2017
NW,SCME,NW_02_SCME_6_1,6,StanneyGrange-EllesmerePort-GleneaglesRoad,03/09/2017
NW,SCME,NW_02_SCME_7_1,7,Chester-TarvinRoad-VicarsCross,05/06/2017
NW,SCME,NW_02_SCME_G3_1,G3,Blacon-SaughallRoad-SealandRoadRetailPark,04/09/2017
NW,SCME,NW_02_SCME_X2_1,X2,Chester-EllesmerePort-CheshireOaks-Elton-Frodsham-Runcor,03/09/2017
NW,SCME,NW_02_SCME_X8_1,X8,Chester-ChesterZoo-CheshireOaks-EllesmerePort-Bromborough,11/08/2017
NW,SHW,NW_05_SHW_567_1,567,KNOTTEND-LANCASTERSCHOOLS,02/09/2010
NW,SNW,NW_03_SNW_1_1,1,Lowca-Mirehouse,04/09/2017
NW,SNW,NW_03_SNW_2A_1,2A,Whitehaven-Whitehaven,03/01/2017
NW,SPRI,NW_01_SPRI_27B_1,27B,Macclesfield-MonksHeath-Chelford-Knutsford,18/06/2017
NW,STC,NW_05_STC_555_1,555,LANCASTER-KESWICK,29/08/2017
NW,STG,NW_05_STG_125_1,125,PRESTON-BOLTON,03/09/2017
NW,STG,NW_05_STG_2_1,2,PRESTON-SOUTHPORT,06/03/2016
NW,STG,NW_05_STG_X8_1,X8,CHORLEY-PRESTON-WINDERMERE-GRASMERE-KESWICK,01/04/2017
NW,STL,NW_05_STL_3_1,3,LANCASTER-UNIVERSITY,04/09/2017
NW,STL,NW_05_STL_4A_1,4A,MORECAMBE-UNIVERSITY,04/09/2017
NW,STO,NW_04_STO_184_1,184,Huddersfield-Uppermill-Oldham-Manchester,03/09/2017
NW,UKP,NW_05_UKP_785_1,785,COPPULLOAKTREE-CHORLEYSCHOOLS,04/09/2013
NW,WDC,NW_03_WDC_S1_1,S1,Cowgill-Mintsfeet,28/12/2016
NW,WDC,NW_03_WDC_S3_1,S3,Hawes-Dent,02/05/2017
NW,WDC,NW_03_WDC_S4_1,S4,Dent-KirkbyStephen,05/05/2017
NW,WML,NW_04_WML_217_1,217,Ashton-Droylsden-Clayton-Manchester,24/04/2017
NW,WML,NW_04_WML_308_1,308,Stockport-Bramhall-CheadleHeathCircular,03/01/2017
NW,WML,NW_04_WML_345_1,345,Ashton-Dukinfield-DentonCircular,03/09/2017
NW,WML,NW_04_WML_403_1,403,Shaw-HighCrompton-RushcroftCircular,03/01/2017
Y,ABBL,YNAO080,80,Leeming-Stokesley,22/04/2014
Y,ABBL,YNAX089,X89,Leeming-Stokesley,01/09/2015
Y,ANED,YNAX026,X26,Darlington-Colburn,15/05/2016
Y,ANED,YNEP002,P2,Whitby-Park&Ride(Circle),03/09/2017
Y,BND,YWAO154,154,WestertonFrostsCorner-Oulton,22/07/2017
Y,CTP,YWAO113,113,PontefractHospital-DewsburyHospital,03/09/2017
Y,CTP,YWBO049,49,Pontefract-AckworthBrackenHill,02/05/2017
Y,DCT,YSEO319,319,Doncaster-Austerfield,05/09/2016
Y,DD,YNAO070,70,Ripon-Northallerton,13/04/2015
Y,DD,YNAO159,159,Ripon-Richmond,01/02/2016
Y,ERYC,YEAO243,243,Withernsea-Beverley,27/09/2016
Y,ERYC,YEBBPR0,BPR,BridlingtonParkandRide(CircularService),04/09/2017
Y,EY,YEAO077,77,Hull-Withernsea,04/04/2017
Y,EY,YEAO180,180,Beverley-Cottingham-Hessle-Swanland,06/09/2015
Y,EY,YEAO198,198,MarketWeighton-NorthCliffe,07/04/2017
Y,EY,YEAO230,230,Hull-Hornsea,12/11/2015
Y,EY,YEAO512,512,Bridlington-BemptonLane-Bridlington(CircularService),05/09/2016
Y,EY,YEAO521,521,Beverley-SwinemoorEst-Beverley(CircularService),06/07/2015
Y,EY,YEBO046,46,Driffield-Pocklington,21/05/2017
Y,EY,YEBO361,361,Goole-Scunthorpe,20/07/2015
Y,EY,YECO046,46,MarketWeighton-York,21/05/2017
Y,EY,YEDGT00,GT,GooleHighSchool-FairfieldEstate,03/10/2011
Y,EY,YEDO061,61,Hull-Cottingham-Beverley,19/04/2017
Y,EY,YEDO064,64,Hull-CastleHillHospital,19/04/2017
Y,EY,YHDO051,51,HullInterchange-BoothferryEstate,31/10/2016
Y,EYM,YSFO088,88,Goole-Thorne,04/09/2017
Y,FCH,YWAN00CC,NC,HuddersfieldBusStation,03/09/2017
Y,FCH,YWAO185,185,MarsdenDirker-Huddersfield,30/10/2016
Y,FCH,YWAO308,308,Huddersfield-Holmfirth,19/02/2017
Y,FCH,YWAO316,316,Parkhead-Huddersfield,02/01/2017
Y,FCH,YWAO537,537,Halifax-Huddersfield,03/01/2017
Y,FCH,YWAO542,542,NortonTower-Siddal,30/10/2016
Y,FCH,YWAO576,576,Halifax-Bradford,03/09/2017
Y,FCH,YWAO590,590,Halifax-Rochdale,03/09/2017
Y,FCH,YWAO592,592,Halifax-Burnley,03/09/2017
Y,FL,YWAO009,9,Seacroft-Horsforth,19/02/2017
Y,FL,YWAO012,12,WhiteRoseShoppingCentre-Roundhay,19/02/2017
Y,FL,YWAO050,50,Seacroft-Horsforth,03/01/2017
Y,FL,YWAO051,51,MoorAllerton-Morley,04/09/2017
Y,FL,YWAO074,74,Leeds-Middleton,21/05/2017
Y,FL,YWAP0R2,PR2,TempleGreenPark&RideLeedsCircular,19/06/2017
Y,FSY,YSAA002,AM2,Amazon-Doncaster,22/10/2017
Y,FSY,YSAO037,37,Rotherham-Ravenfield,03/09/2017
Y,FSY,YSAO073X,73x,Lakeside-Doncaster(Circle),24/07/2017
Y,FSY,YSAO085,85,Sheffield-HighGreen,03/09/2017
Y,FSY,YSAO112,112,Rotherham-EastDene(Circle),30/01/2017
Y,FSY,YSAO488,488,Thorne-Moorends,12/06/2017
Y,FSY,YSAO775,775,EcclesfieldSchool-ParsonCross,04/09/2017
Y,FSY,YSBI004,i4,Doncaster-Rossington,23/07/2017
Y,FSY,YSBO034,34,Rotherham-Whiston(Circle),03/09/2017
Y,FSY,YSBO051A,51a,Doncaster-Instoneville,04/09/2017
Y,FSY,YSBO058,58,Doncaster-WestBessacarr,28/05/2017
Y,FSY,YSBO066,66,Intake-Bentley(Circle),17/07/2016
Y,FSY,YSBO076,76,Doncaster-ClayLane,23/07/2017
Y,FSY,YSCO010,10,Rotherham-Doncaster,29/01/2017
Y,FSY,YSCO014,14,Cantley-Edlington,04/09/2017
Y,FSY,YSCO066A,66a,Intake-Bentley(Circle),17/07/2016
Y,ABBL,YNAO089,89,Northallerton-Stokesley,22/04/2014
Y,AK,YNCO005,5,Thirsk-Boroughbridge,06/05/2012
Y,AK,YNEO001,1,Knaresborough-Boroughbridge,06/05/2012
Y,FSY,YSCO082,82,Doncaster-Armthorpe(Circle),04/09/2016
Y,FSY,YSCO450,450,Skellow-Woodlands,04/09/2017
Y,FSY,YSCO637,637,Rotherham-Ravenfield,04/09/2017
Y,FSY,YSCO751,751,Upperthorpe-Crosspool,25/09/2017
Y,FSY,YSEO455,455,Rossington-McauleySchool,04/09/2017
Y,FY,YWAO007,7,YorkDesignerOutletParkandRide-YorkCircular,03/01/2017
Y,FY,YWAO059,59,PoppletonPark&Ride-YorkCityCentreCircular,03/01/2017
Y,FY,YWAU0B1,UB1,UniversityofYork-SportsVillageCircular,24/09/2017
Y,FY,YWBO026,26,YorkPiccadilly-Fulford,09/09/2016
Y,HDT,YNDO006,6,Harrogate-PannalAshCircular,19/02/2017
Y,HG,YNAX004,X4,Harrogate-WedderburnCircular,02/08/2015
Y,HG,YWAX064,X64,AberfordMainSt-GarforthAcademy,02/05/2017
Y,HTR,YNBO171,171,Pickering-WhitfieldAveCircular,30/03/2016
Y,HUL,YSFM017,M17,Dore-Bradway-Jordanthorpe,05/09/2016
Y,KDT,YWAB001,B1,Keighley-Stanbury,23/07/2017
Y,KDT,YWAK002,K2,Keighley-BraithwaiteCircular,23/07/2017
Y,KDT,YWAO062,62,Keighley-Otley,23/07/2017
Y,KDT,YWAO068,68,Bradford-Keighley,23/07/2017
Y,KDT,YWAO948,948,EccleshillParkRd-ApperleyBridgeRailStation,19/02/2017
Y,KDT,YWAO964,964,Otley-CambridgeDriveCircular,19/02/2017
Y,LRC,YSDO098,98,Gainsborough-Doncaster,04/09/2016
Y,MTL,YSFO663,663,Wath-Rawmarsh,05/09/2015
Y,MTL,YSGO668,668,Thurnscoe-Wath,05/09/2015
Y,NMC,YEANMC2,NMC2,Nafferton-Driffield,17/03/2014
Y,NYC,YNAO072A,72A,Skipton-Buckden,05/09/2016
Y,POD,YNAO072R,72R,Skipton-Grassington,11/04/2016
Y,POW,YSAO736,736,Tinsley-Shiregreen,02/09/2015
Y,POW,YSBX007,X7,Sheffield-Maltby,30/04/2017
Y,POW,YSEO128,128,Killamarsh-EckingtonSchool,24/04/2017
Y,POW,YSFO447,447,Braithwaite-Campsall,07/09/2015
Y,RAC,YSAO717,717,SheffieldLaneTop-ParsonCross,10/01/2011
Y,RMS,YNDO030,30,Thirsk-York,04/09/2017
Y,ROST,YWAO465,465,Portsmouth-Rawtenstall,03/09/2017
Y,RYE,YNAO182,182,Foston-Malton,10/04/2016
Y,RYE,YNBO173,173,Pickering-Rosedale,01/06/2016
Y,SCH,YEAO242,242,Hedon-Beverley,07/03/2013
Y,SCH,YHAN004,N4,HullInterchange-PrestonRoadEstate,04/09/2017
Y,ANED,YNBO095,95,WhitbySainsburys-Sleights,20/08/2017
Y,ANED,YNEP001,P1,Whitby-Park&Ride(Circle),03/09/2017
Y,BCL,YEABCL3,BCL3,Woodmansey-Beverley,02/04/2014
Y,BK,YEAO270,270,Driffield-Beeford,12/09/2017
Y,BK,YEAO502,502,Buckton-Bridlington,12/09/2017
Y,BKS,YSAO680,680,ThorneHill-ThorpeHesley-Rotherham,21/07/2014
Y,BP,YNAX043,X43,Skipton-Grassington,03/05/2016
Y,BP,YWAM004,M4,Keighley-Burnley,16/04/2017
Y,CACC,YNCO098,98,Whitby-WestCliffCircular,17/02/2015
Y,CACC,YNFO001,1,Whitby-AbbeyCircular,04/09/2017
Y,DD,YNAO144,144,Bedale-Masham,22/04/2014
Y,ERYC,YECBPR0,BPR,BridlingtonParkandRide-EastRidingLeisure,04/09/2017
Y,EY,YEAO060A,60A,Hull-Cottingham,19/04/2017
Y,EY,YEAO158,158,BroughTownService(CircularService),08/09/2014
Y,EY,YEAO504,504,BridlingtonBusStation-Hawthornes-Bempton,29/08/2017
Y,EY,YEBGT00,GT,GooleTown-MorningService(CircularService),03/10/2011
Y,EY,YEBO045,45,Bridlington-Driffield,21/05/2017
Y,EY,YECO196,196,Aughton-York,04/04/2017
Y,EY,YEGO277,277,Hull-Preston-Hedon,04/04/2017
Y,EY,YHAO066B,66B,HullInterchange-BridgeheadBuisnessPark,07/10/2016
Y,EY,YHAO103,103,HullInterchange-TheLawnsCottingham,09/02/2016
Y,EY,YHAO153,153,HullInterchange-SouthCave,19/01/2017
Y,EY,YHAO940S,940S,AnlabyRoad-StMary'sCollege,05/07/2017
Y,EY,YHCO044C,44C,HullInterchange-WillerbySquare,08/11/2015
Y,FCH,YWAO200,200,Huddersfield-OldFieldhouseLane,19/02/2017
Y,FCH,YWAO232,232,Huddersfield-Wakefield,19/02/2017
Y,FCH,YWAO363,363,Huddersfield-Bradford,19/02/2017
Y,FCH,YWAO501,501,Halifax-Huddersfield,03/09/2017
Y,FCH,YWAO503,503,Halifax-Huddersfield,03/09/2017
Y,FCH,YWAO510,510,Halifax-MixendenCircular(anti-clockwise),03/01/2017
Y,FCH,YWAO549,549,Halifax-Huddersfield,03/01/2017
Y,FL,YWAO003,3,WhiteRoseCentre-Harehills,19/02/2017
Y,FL,YWAO005,5,HaltonMoor-LeedsCircular,03/01/2017
Y,FL,YWAO011E,11E,Pudsey-Leeds,19/02/2017
Y,FL,YWAO029,29,StudentVillage-HeadingleyCampus,18/09/2017
Y,FL,YWAO049,49,MonkswoodGate-Bramley,03/01/2017
Y,FL,YWAO054,54,Leeds-Batley,24/07/2016
Y,FL,YWAO055C,55C,Leeds-CottingleyCircular,19/02/2017
Y,FL,YWAO091,91,Pudsey-HaltonMoor,03/01/2017
Y,FL,YWAX084,X84,Leeds-Skipton,16/09/2017
Y,FSY,YSAO054,54,Doncaster-Woodlands(Circle)(Circle),23/07/2017
Y,FSY,YSAO055,55,Doncaster-Rossington(Circle)(Circle),23/07/2017
Y,FSY,YSAO115,115,Rotherham-EastHerringthorpe(Circle),29/01/2017
Y,FSY,YSAO752,752,Sheffield-AstonSchool,04/09/2017
Y,FSY,YSBO003A,3a,NetherEdge-Meadowhall,03/09/2017
Y,FSY,YSBO076A,76a,Doncaster-Wheatley,23/07/2017
Y,FSY,YSBO111,111,Rotherham-EastDene(Circle),29/01/2017
Y,FSY,YSBO140,140,Rotherham-KimberworthPark(Circle),29/01/2017
Y,FSY,YSBO141,141,Rotherham-KimberworthPark(Circle),29/01/2017
Y,FSY,YSBX004,X4,Doncaster-DoncasterSheffieldAirport(Circle),23/07/2017
Y,FSY,YSCO020,20,Hemsworth-Ecclesfield,03/09/2017
Y,FSY,YSCO038A,38a,Hillsborough-FirthPark,03/09/2017
Y,FSY,YSCO084,84,Doncaster-Thorne,23/07/2017
Y,FSY,YSCO272,272,Sheffield-Castleton,25/10/2015
Y,FSY,YSCO429,429,TollBar-DonValleySchool,25/09/2017
Y,FSY,YSDO056,56,Herdings-Wybourn(Circle),03/09/2017
Y,FSY,YSDO081,81,Doncaster-Armthorpe(Circle),04/09/2016
Y,FSY,YSDO723,723,Heeley-NewfieldSchool,04/09/2017
Y,FSY,YSEO008A,8a,Doncaster-Moorends,04/09/2017
Y,FSY,YSEO041,41,Doncaster-Scawsby(Circle)(Circle),30/01/2017
Y,FSY,YSFO083,83,Ecclesfield-BentsGreen,03/09/2017
Y,FSY,YSGO630,630,Thrybergh-Maltby,04/09/2017
Y,FSY,YSHO496,496,Doncaster-RedhouseIndEst,17/07/2016
Y,FSY,YSJO018,18,Sheffield-Meadowhall,03/09/2017
Y,FSY,YSKO072,72,Doncaster-Lakeside(Circle),23/07/2017
Y,FSY,YSKO073,73,Rotherham-Sheffield,03/09/2017
Y,FY,YWAC0B1,CB1,YorkCityCentre-UniversityofYorkCircular,23/09/2017
Y,FY,YWAO010,10,NetherPoppleton-StamfordBridge,24/09/2017
Y,FY,YWAO066A,66A,HeslingtonEast-YorkCityCentreCircular,19/03/2017
Y,FY,YWBO003,3,AskhamBarParkandRide-YorkCircular,03/01/2017
Y,FY,YWBO014,14,HaxbyWestNooks-FoxwoodLane,24/09/2017
Y,FY,YWBO200,200,AskhamBar-YorkJamesStreet,30/03/2015
Y,AK,YNFO004,4,Skelton-Boroughbridge,22/05/2012
Y,ANED,YNBX004,X4,Whitby-Loftus,03/09/2017
Y,ANED,YNDP002,P2,Whitby-Park&Ride(Circle),03/09/2017
Y,ANED,YNFX093,X93,Whitby-Scarborough,09/04/2017
Y,BLTR,YWAO420,420,CridlingStubbs-PontefractMorrisons(LtdStop),27/07/2016
Y,CTP,YSCO541,541,Sprotbrough-Scawsby,03/09/2017
Y,DD,YNAO055,55,Richmond-Northallerton,10/04/2016
Y,DD,YNAO072,72,Northallerton-Darlington,27/04/2012
Y,EY,YEAO061C,61C,Beverley-Hull,19/04/2017
Y,EY,YEAO122,122,Hull-Beverley-ButterflyMeadows,20/04/2016
Y,EY,YEAO142,142,Beverley-Middleton,01/06/2014
Y,EY,YEAO143,143,Beverley-MeltonBottom,05/03/2012
Y,EY,YEAO520,520,Beverley-SwinemoorEstate(CircularService),12/09/2014
Y,EY,YEAX080,X80,Beverley-Willerby-Hessle,06/09/2015
Y,EY,YEFO121,121,Bridlington-Scarborough,24/09/2017
Y,EY,YHAO044,44,HullInterchange-WillerbySquare,08/11/2015
Y,SCH,YHAO003B,3B,HullInterchange-BricknellAvenue,04/09/2017
Y,SCH,YHAO009A,9A,BransholmeCentre-HullInterchange,04/09/2017
Y,SCH,YHAO010X,10X,HullInterchange-NorthBransholme,04/09/2017
Y,SCH,YHAPR00,PR,HullTruckTheatre-PrioryPark,04/09/2017
Y,SCH,YHCO010,10,HullInterchange-Wawne,04/09/2017
Y,SCT,YSDO268,268,Hillsborough-WharncliffeSide,01/11/2015
Y,SDMS,YNAO119,119,PrimroseValleyLaneEnd-Scarborough,03/05/2016
Y,SDMS,YNBO003A,3A,YorkPlace-Northstead(Circle),11/04/2016
Y,SDMS,YNBO013,13,TownCentre-SeaLifeCentre,09/04/2017
Y,SDMS,YNBO014,14,TownCentre-Newby,26/04/2011
Y,SDMS,YNBO115,115,Scarborough-Ravenscar,22/04/2014
Y,SPC,YSNO025,25,PenistoneLocalLink(Circular),04/09/2017
Y,STCO,YWAH003,H3,Holmfirth-UpperthongCircular,26/10/2013
Y,STCO,YWAX010,X10,Huddersfield-Holmfirth,29/04/2013
Y,STE,YNCO181,181,CastleHoward-York,30/10/2016
Y,SYC,YSDO050,50,Sheffield-Chesterfield,08/05/2016
Y,TEDE,YWAO321,321,Huddersfield-MelthamBroadlands,19/02/2017
Y,TLC,YWAO341A,341A,Huddersfield-Almondbury,25/10/2015
Y,TLC,YWAO635,635,Bradford-MorrisonsMayoAvenue,03/09/2017
